spot_id,TRAVEL_ID,rating
spot_506,d_d006756,4
spot_2824,d_d011690,5
spot_1393,d_d006148,4
spot_522,d_d009091,4
spot_432,d_d001934,5
spot_995,d_d003691,4
spot_200,d_d009381,5
spot_69,d_d006717,5
spot_3504,d_d010849,5
spot_3505,d_d009186,4
spot_1396,d_d010492,4
spot_541,d_d010347,4
spot_156,d_d009076,5
spot_1929,d_d004103,5
spot_166,d_d001071,4
spot_31,d_d004071,5
spot_385,d_d006359,5
spot_643,d_d005344,5
spot_119,d_d001728,4
spot_82,d_d003134,5
spot_1184,d_d002917,5
spot_744,d_d000892,4
spot_265,d_d002090,4
spot_296,d_d007774,5
spot_94,d_d002061,4
spot_156,d_d009946,4
spot_1001,d_d008247,5
spot_21,d_d001292,4
spot_1194,d_d003649,4
spot_1580,d_d000228,5
spot_61,d_d012261,4
spot_39,d_d002163,5
spot_39,d_d001613,5
spot_40,d_d007632,5
spot_494,d_d004458,5
spot_1212,d_d009439,4
spot_94,d_d001418,5
spot_380,d_d004906,5
spot_2157,d_d006121,4
spot_432,d_d002485,4
spot_578,d_d010341,5
spot_82,d_d002595,4
spot_115,d_d010444,4
spot_54,d_d006711,4
spot_209,d_d010686,5
spot_115,d_d007799,5
spot_119,d_d002021,5
spot_128,d_d001918,5
spot_832,d_d003517,4
spot_2,d_d001934,4
spot_31,d_d010344,5
spot_385,d_d000045,4
spot_2940,d_d002109,4
spot_166,d_d006122,4
spot_16,d_d007863,4
spot_149,d_d000475,4
spot_641,d_d001874,4
spot_366,d_d004526,4
spot_75,d_d000709,5
spot_1936,d_d011515,4
spot_209,d_d001373,4
spot_147,d_d002841,5
spot_3296,d_d009259,5
spot_432,d_d002028,5
spot_82,d_d001981,5
spot_345,d_d001376,5
spot_97,d_d002021,4
spot_3513,d_d009786,5
spot_166,d_d000331,4
spot_503,d_d008062,4
spot_16,d_d009017,5
spot_247,d_d001595,5
spot_149,d_d007486,5
spot_9,d_d001458,5
spot_402,d_d001756,5
spot_119,d_d002547,4
spot_130,d_d004061,5
spot_509,d_d012358,5
spot_3519,d_d000621,5
spot_168,d_d010592,5
spot_608,d_d004633,4
spot_34,d_d003695,5
spot_3,d_d011423,5
spot_445,d_d000236,5
spot_430,d_d001934,5
spot_793,d_d004407,4
spot_54,d_d006154,5
spot_9,d_d005296,5
spot_213,d_d000812,4
spot_75,d_d006737,4
spot_119,d_d001006,4
spot_40,d_d002288,4
spot_126,d_d000371,5
spot_128,d_d001280,5
spot_166,d_d000178,4
spot_9,d_d009470,4
spot_39,d_d002227,5
spot_119,d_d001618,5
spot_3525,d_d000537,5
spot_16,d_d001331,5
spot_119,d_d001558,5
spot_75,d_d001362,5
spot_176,d_d001637,5
spot_119,d_d002397,4
spot_710,d_d009574,4
spot_740,d_d003994,4
spot_209,d_d006307,5
spot_209,d_d005584,5
spot_85,d_d005947,4
spot_111,d_d004403,5
spot_380,d_d004054,5
spot_130,d_d002465,4
spot_279,d_d001557,5
spot_128,d_d005333,4
spot_79,d_d004725,5
spot_89,d_d006321,4
spot_3529,d_d006983,5
spot_3,d_d010131,5
spot_1357,d_d000214,4
spot_3530,d_d003234,5
spot_29,d_d009775,5
spot_75,d_d007463,5
spot_531,d_d008228,4
spot_213,d_d001378,5
spot_1373,d_d006290,4
spot_139,d_d000867,5
spot_21,d_d008070,4
spot_200,d_d001396,5
spot_888,d_d004201,4
spot_744,d_d003286,4
spot_3,d_d002109,4
spot_1542,d_d000045,4
spot_149,d_d009107,5
spot_337,d_d001281,4
spot_119,d_d005915,4
spot_8,d_d002304,5
spot_159,d_d000049,5
spot_3,d_d006652,5
spot_166,d_d004432,5
spot_829,d_d000354,5
spot_531,d_d003822,4
spot_3537,d_d010159,4
spot_3538,d_d002087,4
spot_350,d_d004403,5
spot_9,d_d001221,5
spot_1218,d_d004251,4
spot_480,d_d010686,5
spot_10,d_d004506,4
spot_89,d_d002181,5
spot_9,d_d001558,5
spot_365,d_d008960,4
spot_147,d_d001495,5
spot_213,d_d001340,5
spot_156,d_d004961,5
spot_1537,d_d010159,4
spot_3542,d_d000315,5
spot_2032,d_d001586,5
spot_931,d_d007389,4
spot_223,d_d003046,4
spot_750,d_d001511,5
spot_12,d_d001159,5
spot_197,d_d004982,5
spot_1218,d_d004917,5
spot_752,d_d001697,5
spot_3544,d_d010661,5
spot_379,d_d009980,5
spot_307,d_d001801,5
spot_128,d_d000153,5
spot_57,d_d010534,5
spot_39,d_d004725,5
spot_62,d_d000036,5
spot_57,d_d000863,5
spot_8,d_d001993,4
spot_39,d_d000040,5
spot_19,d_d001657,4
spot_21,d_d007848,5
spot_3546,d_d003432,4
spot_1470,d_d010343,5
spot_21,d_d000767,5
spot_1222,d_d000770,5
spot_148,d_d005188,5
spot_9,d_d001805,5
spot_1721,d_d007586,5
spot_329,d_d002185,5
spot_206,d_d001226,4
spot_296,d_d001041,4
spot_149,d_d002424,5
spot_94,d_d001937,4
spot_119,d_d000315,5
spot_265,d_d008081,5
spot_89,d_d004451,5
spot_589,d_d011361,5
spot_216,d_d007761,4
spot_383,d_d000284,5
spot_233,d_d011819,4
spot_271,d_d001350,4
spot_3,d_d001624,4
spot_202,d_d009123,5
spot_1322,d_d004842,5
spot_75,d_d010419,4
spot_54,d_d004710,5
spot_656,d_d002284,5
spot_81,d_d003152,4
spot_365,d_d004161,5
spot_29,d_d002934,4
spot_3494,d_d010344,5
spot_774,d_d009039,5
spot_3555,d_d012354,5
spot_480,d_d007968,4
spot_3082,d_d003953,5
spot_24,d_d009830,5
spot_200,d_d000538,5
spot_9,d_d004201,4
spot_39,d_d004432,5
spot_8,d_d002138,4
spot_590,d_d004349,5
spot_206,d_d002135,5
spot_15,d_d001455,4
spot_3558,d_d001126,5
spot_3,d_d002773,4
spot_209,d_d001325,5
spot_141,d_d007963,5
spot_321,d_d002467,5
spot_2726,d_d002541,5
spot_3494,d_d002119,5
spot_691,d_d010178,4
spot_166,d_d009147,5
spot_579,d_d012263,5
spot_39,d_d009414,5
spot_24,d_d007005,5
spot_2137,d_d004049,4
spot_40,d_d006754,4
spot_712,d_d009193,5
spot_3561,d_d008018,5
spot_488,d_d010108,4
spot_197,d_d004908,5
spot_1608,d_d002891,5
spot_3564,d_d001585,5
spot_200,d_d001648,5
spot_224,d_d000074,4
spot_251,d_d005792,4
spot_603,d_d008989,4
spot_3566,d_d007834,4
spot_247,d_d001166,4
spot_16,d_d006136,4
spot_820,d_d001615,4
spot_271,d_d004646,5
spot_3567,d_d000418,4
spot_10,d_d000326,5
spot_1020,d_d002198,4
spot_75,d_d011086,5
spot_373,d_d009319,5
spot_209,d_d001598,5
spot_380,d_d004914,5
spot_34,d_d001729,4
spot_329,d_d010190,4
spot_541,d_d000968,4
spot_251,d_d002634,5
spot_336,d_d003180,5
spot_656,d_d005998,4
spot_89,d_d000693,5
spot_69,d_d009745,5
spot_296,d_d009921,5
spot_89,d_d002089,5
spot_89,d_d000095,5
spot_166,d_d002817,5
spot_772,d_d002130,4
spot_698,d_d000812,5
spot_16,d_d000682,5
spot_744,d_d001764,4
spot_57,d_d000689,4
spot_81,d_d002134,5
spot_2141,d_d000178,5
spot_93,d_d007572,4
spot_10,d_d010245,5
spot_110,d_d005128,5
spot_39,d_d006129,5
spot_250,d_d005416,5
spot_385,d_d010850,5
spot_3574,d_d000276,5
spot_209,d_d001800,5
spot_462,d_d001737,5
spot_698,d_d007988,5
spot_3575,d_d009219,5
spot_46,d_d004256,4
spot_147,d_d001470,5
spot_111,d_d003791,4
spot_40,d_d002310,5
spot_209,d_d009270,5
spot_149,d_d001794,5
spot_1154,d_d001083,5
spot_1351,d_d006351,4
spot_1287,d_d000323,5
spot_40,d_d004054,5
spot_700,d_d001629,4
spot_3578,d_d007942,5
spot_3579,d_d000119,4
spot_162,d_d000112,5
spot_684,d_d006746,4
spot_3580,d_d003427,5
spot_120,d_d009158,5
spot_3585,d_d010846,5
spot_62,d_d000866,5
spot_462,d_d001122,5
spot_3168,d_d000159,5
spot_139,d_d011515,4
spot_141,d_d005869,4
spot_377,d_d004838,5
spot_24,d_d005235,5
spot_166,d_d001431,5
spot_499,d_d012255,4
spot_261,d_d004269,5
spot_3,d_d011314,5
spot_144,d_d000871,4
spot_119,d_d006869,5
spot_682,d_d001521,5
spot_1531,d_d000253,5
spot_441,d_d009470,4
spot_115,d_d001331,4
spot_224,d_d000552,4
spot_24,d_d002456,5
spot_3591,d_d000373,5
spot_75,d_d000658,4
spot_93,d_d006980,5
spot_3593,d_d005329,4
spot_166,a_a002976,5
spot_20,d_d001727,5
spot_1785,d_d010336,5
spot_1057,d_d011429,4
spot_389,d_d005987,5
spot_1197,d_d000755,5
spot_3598,d_d000010,5
spot_81,d_d000372,5
spot_3599,d_d007484,4
spot_16,d_d000392,5
spot_620,d_d009381,5
spot_1163,d_d001697,5
spot_1922,d_d009956,5
spot_245,d_d004854,5
spot_119,d_d001729,5
spot_628,d_d001374,5
spot_120,d_d002529,4
spot_300,d_d001454,4
spot_505,d_d001551,5
spot_348,d_d006740,5
spot_3602,d_d007390,5
spot_415,d_d002566,4
spot_379,d_d009259,5
spot_892,d_d000481,5
spot_213,d_d005339,5
spot_57,d_d004730,5
spot_19,d_d002642,5
spot_131,d_d004789,4
spot_166,d_d002070,5
spot_124,d_d002969,4
spot_149,d_d002718,4
spot_763,d_d005156,4
spot_120,d_d002134,4
spot_1001,d_d005997,5
spot_817,d_d011571,5
spot_82,d_d002306,5
spot_3,d_d001493,5
spot_136,d_d002701,4
spot_203,d_d005455,5
spot_835,d_d000074,4
spot_156,d_d002040,5
spot_494,d_d009914,4
spot_265,d_d009480,4
spot_3607,d_d002732,5
spot_3608,d_d001666,5
spot_8,d_d000296,4
spot_206,d_d006232,4
spot_350,d_d000631,4
spot_16,d_d001542,4
spot_206,d_d004661,4
spot_353,d_d001083,5
spot_120,d_d002051,5
spot_674,d_d006783,4
spot_40,d_d006307,5
spot_218,d_d002000,4
spot_333,d_d010850,5
spot_609,d_d000222,4
spot_2376,d_d007152,5
spot_322,d_d006714,4
spot_589,d_d001226,5
spot_19,d_d000354,5
spot_82,d_d002613,5
spot_69,d_d003862,5
spot_156,d_d002613,5
spot_1119,d_d000902,5
spot_2434,d_d006739,5
spot_512,d_d012347,5
spot_533,d_d004316,4
spot_1476,d_d002773,5
spot_139,d_d003049,4
spot_203,d_d001502,4
spot_166,d_d003094,5
spot_591,d_d009421,5
spot_9,d_d000040,5
spot_54,a_a011544,5
spot_350,d_d002504,4
spot_8,d_d010304,5
spot_416,d_d009528,4
spot_3612,d_d009783,5
spot_147,d_d001403,4
spot_81,d_d000033,5
spot_40,d_d004375,5
spot_211,d_d000416,5
spot_120,d_d000248,5
spot_46,d_d000290,5
spot_1687,d_d001362,5
spot_1266,d_d002166,5
spot_12,d_d000987,4
spot_899,d_d002955,5
spot_19,d_d009826,4
spot_93,d_d002089,5
spot_2395,d_d003771,5
spot_541,d_d007365,5
spot_75,d_d003563,4
spot_8,d_d001588,4
spot_197,d_d006753,5
spot_119,d_d004506,4
spot_128,d_d007374,5
spot_505,d_d012487,5
spot_40,d_d010617,5
spot_92,d_d007606,5
spot_418,d_d001642,5
spot_128,d_d009245,4
spot_209,d_d002522,4
spot_3620,d_d010131,4
spot_8,d_d003233,5
spot_744,d_d003543,4
spot_531,d_d007930,5
spot_446,d_d003286,5
spot_3623,d_d000500,5
spot_69,d_d000355,4
spot_40,d_d004321,5
spot_418,d_d000902,5
spot_211,d_d000962,4
spot_987,d_d000284,4
spot_29,d_d003951,4
spot_3625,d_d000743,5
spot_30,d_d003650,5
spot_905,d_d004371,4
spot_21,d_d001280,4
spot_1064,d_d001658,4
spot_717,d_d001083,5
spot_685,d_d000624,5
spot_81,d_d000893,4
spot_321,d_d001500,4
spot_82,a_a012195,5
spot_3542,d_d007987,5
spot_40,d_d001076,5
spot_166,d_d000475,4
spot_89,d_d000595,4
spot_718,a_a011544,5
spot_205,d_d004522,4
spot_19,d_d000041,5
spot_3630,d_d003036,5
spot_57,d_d004656,4
spot_286,d_d008112,5
spot_698,d_d001485,5
spot_432,d_d007722,5
spot_380,d_d000308,4
spot_3631,d_d000621,5
spot_463,d_d010186,5
spot_174,d_d010846,4
spot_79,d_d006237,5
spot_717,d_d002821,5
spot_348,d_d004320,5
spot_9,d_d003807,4
spot_373,d_d002681,4
spot_31,d_d010056,4
spot_710,d_d004450,5
spot_366,d_d000591,5
spot_24,d_d010328,4
spot_242,d_d010363,4
spot_149,d_d001876,5
spot_54,d_d011429,5
spot_366,d_d001758,5
spot_3633,d_d000177,5
spot_166,d_d004908,5
spot_10,d_d007774,5
spot_318,d_d012385,4
spot_315,d_d001593,4
spot_541,d_d001625,4
spot_89,d_d000842,4
spot_3,d_d004833,4
spot_22,d_d003356,5
spot_24,d_d001893,5
spot_115,d_d002586,5
spot_148,d_d009697,4
spot_39,d_d002933,5
spot_19,d_d006740,5
spot_485,d_d000540,5
spot_16,d_d007528,5
spot_987,d_d000388,4
spot_2262,d_d007013,4
spot_166,d_d000565,5
spot_286,d_d009528,5
spot_247,d_d003564,5
spot_578,d_d000159,5
spot_637,d_d002165,5
spot_24,d_d005001,4
spot_1253,d_d004817,4
spot_322,d_d006754,5
spot_365,d_d007930,5
spot_541,d_d003045,4
spot_148,d_d009831,5
spot_119,d_d006743,4
spot_350,d_d001281,4
spot_119,d_d006984,4
spot_717,d_d000214,4
spot_40,d_d007987,5
spot_628,d_d009831,4
spot_1035,d_d000685,5
spot_3640,d_d003357,4
spot_3641,d_d003029,4
spot_82,d_d002485,4
spot_261,d_d001076,5
spot_206,d_d001756,5
spot_918,d_d001761,5
spot_712,d_d001983,4
spot_31,d_d000909,4
spot_2240,d_d000253,5
spot_1287,d_d001827,5
spot_3644,d_d000190,4
spot_200,d_d004872,5
spot_867,d_d003454,5
spot_3646,d_d000766,4
spot_2516,d_d009241,4
spot_90,d_d010245,5
spot_31,d_d000676,5
spot_3647,d_d000103,5
spot_94,d_d009086,4
spot_120,d_d009833,5
spot_163,d_d001730,5
spot_81,d_d008042,5
spot_209,d_d002744,4
spot_40,d_d001103,4
spot_211,d_d001454,4
spot_162,d_d012387,4
spot_101,d_d002527,5
spot_1164,d_d007389,4
spot_2013,d_d001757,5
spot_3649,d_d003545,4
spot_9,d_d004830,5
spot_57,d_d007523,4
spot_82,d_d002917,5
spot_3651,d_d010853,5
spot_259,d_d005226,5
spot_211,d_d003481,5
spot_777,d_d003156,5
spot_141,d_d010389,5
spot_39,d_d005975,4
spot_34,d_d007152,5
spot_3653,d_d000479,4
spot_978,d_d004780,5
spot_750,d_d006801,5
spot_39,d_d002223,4
spot_119,d_d006756,4
spot_790,d_d000222,5
spot_119,d_d002341,4
spot_119,d_d004533,4
spot_112,d_d002162,5
spot_296,d_d005501,5
spot_8,d_d001280,5
spot_31,d_d001592,5
spot_3656,d_d011264,5
spot_1792,d_d009697,4
spot_176,d_d005350,4
spot_865,d_d003212,5
spot_81,d_d001740,5
spot_10,d_d001846,4
spot_34,d_d006312,5
spot_2379,d_d004349,5
spot_390,d_d008017,4
spot_717,d_d003356,5
spot_19,d_d001030,4
spot_3664,d_d003517,5
spot_3665,d_d007548,4
spot_129,d_d001247,5
spot_2184,d_d003448,4
spot_8,d_d002137,4
spot_703,d_d009283,4
spot_300,d_d002179,5
spot_1399,d_d009394,5
spot_126,d_d002000,4
spot_158,d_d009048,4
spot_40,d_d003566,5
spot_40,d_d002787,5
spot_610,d_d000221,5
spot_147,d_d003557,5
spot_156,d_d004817,5
spot_120,d_d006977,5
spot_3216,d_d007006,5
spot_278,d_d000368,5
spot_3666,d_d006322,5
spot_110,d_d000419,5
spot_70,d_d001013,4
spot_166,d_d002087,4
spot_22,d_d004730,5
spot_1097,d_d010178,5
spot_149,d_d006917,4
spot_1162,d_d001274,4
spot_817,d_d011890,4
spot_763,d_d010686,5
spot_393,d_d006926,5
spot_128,d_d002054,4
spot_418,d_d001119,4
spot_219,d_d002124,5
spot_415,d_d006674,5
spot_591,d_d000326,5
spot_39,d_d002369,5
spot_2137,d_d011314,4
spot_42,d_d003671,5
spot_3669,d_d007169,5
spot_251,d_d009831,5
spot_865,d_d001647,5
spot_9,d_d002184,5
spot_139,d_d002590,4
spot_1024,d_d001379,5
spot_688,d_d003791,5
spot_119,d_d005357,4
spot_1660,d_d007636,5
spot_3231,d_d002683,5
spot_712,d_d004293,5
spot_329,d_d005444,4
spot_39,d_d006672,4
spot_609,d_d006185,4
spot_2098,d_d001399,4
spot_156,d_d000693,4
spot_31,d_d000912,5
spot_804,d_d001884,5
spot_8,d_d001378,5
spot_168,d_d000145,4
spot_19,d_d000219,5
spot_82,d_d010557,4
spot_94,d_d005085,4
spot_120,d_d006778,5
spot_2723,d_d003802,5
spot_905,d_d000466,4
spot_68,d_d002787,5
spot_10,d_d001585,5
spot_82,d_d010211,5
spot_643,d_d003989,4
spot_81,d_d009718,5
spot_19,d_d002241,4
spot_637,d_d001545,5
spot_360,d_d010578,5
spot_867,d_d004100,4
spot_982,d_d003617,4
spot_1440,d_d003763,4
spot_774,d_d004370,4
spot_31,d_d009662,4
spot_288,d_d012321,5
spot_127,d_d005882,5
spot_385,d_d002283,4
spot_209,d_d009164,4
spot_1578,d_d005571,5
spot_166,d_d011349,4
spot_598,d_d000170,4
spot_211,d_d001883,4
spot_250,d_d003133,5
spot_452,d_d012293,4
spot_69,d_d000365,5
spot_776,d_d001416,4
spot_1811,d_d001856,5
spot_21,d_d001883,4
spot_841,d_d002845,4
spot_637,d_d006300,5
spot_1531,d_d000190,5
spot_10,d_d005816,4
spot_119,d_d000802,4
spot_656,d_d000914,5
spot_132,d_d000605,5
spot_119,d_d003671,4
spot_685,d_d009145,4
spot_1652,d_d000169,5
spot_16,d_d005574,4
spot_3684,d_d000372,4
spot_717,d_d006729,4
spot_89,d_d007735,5
spot_366,d_d002917,5
spot_3685,d_d010849,5
spot_82,d_d000684,4
spot_3687,d_d007552,5
spot_166,d_d000499,4
spot_360,d_d002791,5
spot_82,d_d010886,5
spot_397,d_d001765,4
spot_1608,d_d002507,5
spot_218,d_d009528,5
spot_804,d_d005241,5
spot_927,d_d005567,5
spot_3690,d_d000849,5
spot_119,d_d000175,5
spot_119,d_d000209,4
spot_81,d_d001087,4
spot_710,d_d002264,5
spot_3694,d_d002891,4
spot_384,d_d000481,5
spot_3696,d_d000276,5
spot_296,d_d002419,5
spot_549,d_d000672,5
spot_188,d_d008975,5
spot_1013,d_d007848,5
spot_209,d_d000148,4
spot_19,d_d000372,4
spot_899,d_d000187,4
spot_21,d_d006245,5
spot_3698,d_d002872,5
spot_3699,d_d009647,4
spot_687,d_d006232,5
spot_1711,d_d004656,4
spot_89,d_d006170,5
spot_128,d_d010040,5
spot_149,d_d001473,4
spot_3,d_d002987,5
spot_390,d_d002694,5
spot_743,d_d005222,4
spot_402,d_d002304,5
spot_166,d_d002756,4
spot_89,d_d006743,5
spot_629,d_d001655,5
spot_1021,d_d000485,4
spot_168,d_d009706,4
spot_415,d_d006237,5
spot_295,d_d012309,5
spot_68,d_d009259,5
spot_69,d_d000209,5
spot_1415,d_d002105,5
spot_54,d_d005455,5
spot_644,d_d010484,5
spot_3705,d_d004502,4
spot_144,d_d001291,4
spot_3706,d_d000887,4
spot_3707,d_d000501,4
spot_2234,d_d005076,4
spot_3709,d_d000783,4
spot_39,d_d005158,5
spot_498,d_d001315,5
spot_9,d_d007747,5
spot_42,d_d001084,5
spot_1012,d_d006731,5
spot_120,d_d004976,5
spot_712,d_d009283,5
spot_877,d_d004684,4
spot_75,d_d001893,4
spot_162,d_d004311,4
spot_69,d_d007770,5
spot_54,d_d000274,5
spot_629,d_d006245,5
spot_315,d_d003411,5
spot_3714,d_d001143,5
spot_42,d_d006150,4
spot_130,d_d002529,4
spot_2193,d_d005954,5
spot_3715,d_d003044,4
spot_10,d_d012235,5
spot_19,d_d003232,4
spot_1241,d_d007016,4
spot_94,d_d005754,5
spot_250,d_d003951,5
spot_156,d_d001673,4
spot_3717,d_d006021,4
spot_39,d_d010215,5
spot_820,d_d000344,4
spot_1920,d_d003287,4
spot_404,d_d003058,4
spot_1397,d_d012254,5
spot_213,d_d000411,5
spot_1678,d_d009099,4
spot_206,d_d012235,4
spot_581,d_d002494,4
spot_124,d_d000278,4
spot_1860,d_d003681,4
spot_2312,d_d006307,5
spot_800,d_d011016,4
spot_1236,d_d006170,5
spot_166,d_d009751,5
spot_11,d_d012370,4
spot_209,d_d006983,5
spot_40,d_d003049,4
spot_119,d_d010107,5
spot_156,d_d001607,5
spot_337,d_d010309,4
spot_3721,d_d002165,5
spot_75,d_d000572,4
spot_261,d_d006711,5
spot_24,d_d003763,5
spot_1051,d_d010661,4
spot_250,d_d006232,5
spot_166,d_d003196,4
spot_211,d_d009157,5
spot_350,d_d005333,5
spot_3723,d_d011722,5
spot_69,d_d002135,5
spot_391,d_d001803,5
spot_81,d_d000248,4
spot_432,d_d002192,5
spot_1001,d_d000769,5
spot_3724,d_d002358,4
spot_2723,d_d006712,5
spot_39,d_d004595,5
spot_2240,d_d001514,5
spot_16,d_d005545,5
spot_128,d_d002906,5
spot_40,d_d002473,5
spot_89,d_d000589,5
spot_2190,d_d009245,5
spot_4,d_d000367,4
spot_1178,d_d003287,4
spot_89,d_d010433,5
spot_19,d_d011538,5
spot_39,d_d001325,4
spot_141,d_d009721,4
spot_69,d_d002451,5
spot_209,d_d009464,5
spot_2509,d_d011086,5
spot_211,d_d001119,4
spot_360,d_d003422,4
spot_19,d_d002484,4
spot_2098,d_d002481,4
spot_90,d_d007463,4
spot_89,d_d010109,5
spot_22,d_d006713,5
spot_31,d_d007594,5
spot_82,d_d011027,5
spot_75,d_d007987,4
spot_390,d_d005997,5
spot_211,d_d002670,5
spot_3,d_d007761,4
spot_131,d_d004418,4
spot_166,d_d003763,4
spot_373,d_d002933,5
spot_75,d_d008963,5
spot_206,d_d007863,4
spot_82,d_d000268,4
spot_366,d_d000996,5
spot_166,d_d000458,4
spot_3730,d_d002702,5
spot_9,d_d007057,5
spot_3732,d_d002351,5
spot_206,d_d004391,5
spot_3734,d_d011177,5
spot_3735,d_d006154,4
spot_8,d_d009017,5
spot_94,d_d000916,4
spot_8,d_d001360,4
spot_3,d_d003023,4
spot_804,d_d011538,5
spot_1020,d_d004960,5
spot_1270,d_d010758,5
spot_3737,d_d001697,5
spot_531,d_d003233,4
spot_82,d_d009921,4
spot_147,d_d010585,4
spot_24,d_d009647,5
spot_66,d_d000236,4
spot_2746,d_d004227,4
spot_774,d_d001877,5
spot_712,d_d006731,5
spot_3741,d_d004242,4
spot_302,d_d003745,5
spot_197,d_d000551,4
spot_213,d_d000278,4
spot_132,d_d000365,4
spot_69,d_d001835,5
spot_690,d_d001559,5
spot_3387,d_d004269,5
spot_69,d_d001648,5
spot_39,d_d003951,4
spot_75,d_d000122,5
spot_39,d_d003543,4
spot_589,d_d005357,5
spot_578,d_d001124,4
spot_3743,d_d002917,5
spot_3744,d_d007482,4
spot_31,d_d006232,4
spot_119,d_d006064,4
spot_286,d_d010207,5
spot_296,d_d007374,5
spot_75,d_d001038,4
spot_156,d_d003395,4
spot_494,d_d003557,5
spot_3746,d_d004338,4
spot_75,d_d001038,4
spot_579,d_d003676,4
spot_3748,d_d009295,5
spot_202,d_d000200,5
spot_115,d_d006688,5
spot_61,d_d002029,5
spot_1392,d_d004464,4
spot_1392,d_d004227,4
spot_3749,d_d009331,5
spot_296,d_d001617,5
spot_541,d_d002768,5
spot_296,d_d000206,4
spot_3752,d_d002503,4
spot_3753,d_d005004,4
spot_247,d_d001304,5
spot_741,d_d007013,5
spot_156,d_d001300,4
spot_97,d_d002446,5
spot_166,d_d003260,5
spot_209,d_d003649,4
spot_148,d_d003586,4
spot_978,d_d001934,5
spot_541,d_d001832,5
spot_89,d_d009263,5
spot_698,d_d009921,5
spot_720,d_d008039,5
spot_39,d_d001846,4
spot_82,d_d009748,5
spot_155,d_d004905,5
spot_337,d_d001434,4
spot_494,d_d006359,5
spot_2717,d_d001779,5
spot_158,d_d004068,5
spot_120,d_d001753,5
spot_162,d_d012248,5
spot_3759,d_d012438,5
spot_463,d_d001119,4
spot_81,d_d000249,5
spot_691,d_d000451,5
spot_20,d_d011356,4
spot_162,d_d005455,5
spot_156,d_d009123,5
spot_119,d_d000224,4
spot_590,d_d002944,4
spot_119,d_d010113,4
spot_365,d_d003223,4
spot_279,d_d010442,5
spot_698,d_d004070,4
spot_9,d_d002972,4
spot_2979,d_d005761,4
spot_373,d_d005811,4
spot_68,d_d002701,4
spot_43,d_d006659,4
spot_16,d_d001027,5
spot_361,d_d002987,5
spot_905,d_d006724,4
spot_1210,d_d008960,4
spot_155,d_d010362,5
spot_415,d_d006984,5
spot_119,d_d000516,4
spot_307,d_d002835,4
spot_166,d_d009830,5
spot_188,d_d001607,5
spot_718,d_d005076,4
spot_31,d_d000752,4
spot_329,d_d002642,5
spot_3763,d_d012370,5
spot_3764,d_d000043,4
spot_89,d_d002590,4
spot_350,d_d001083,5
spot_3765,d_d007722,5
spot_22,a_a003788,4
spot_62,d_d001560,5
spot_206,d_d009732,4
spot_3768,d_d005997,5
spot_826,d_d002694,5
spot_69,d_d009258,4
spot_162,d_d001626,4
spot_453,d_d005997,5
spot_315,d_d000221,5
spot_343,d_d002917,5
spot_1059,d_d001616,4
spot_774,d_d002160,4
spot_1432,d_d010389,5
spot_132,d_d010272,5
spot_329,d_d001803,5
spot_209,d_d001704,5
spot_3771,d_d002160,4
spot_197,d_d000820,5
spot_213,d_d003100,4
spot_115,d_d001391,5
spot_168,d_d006649,5
spot_430,d_d010097,5
spot_804,d_d006739,5
spot_209,d_d003474,4
spot_432,d_d001443,4
spot_39,d_d006063,5
spot_89,d_d009350,4
spot_69,d_d000701,5
spot_1284,d_d009123,5
spot_752,d_d001676,5
spot_3774,d_d003928,5
spot_119,d_d000498,5
spot_131,d_d001730,5
spot_1966,d_d000412,4
spot_209,d_d001339,5
spot_1270,d_d011147,5
spot_97,d_d000221,5
spot_330,d_d001935,4
spot_232,d_d002664,4
spot_168,d_d001738,4
spot_3775,d_d002479,4
spot_245,d_d000572,4
spot_223,d_d005620,4
spot_119,d_d007871,5
spot_162,d_d001653,5
spot_16,d_d001280,5
spot_572,d_d006215,5
spot_3777,d_d001279,5
spot_166,d_d009833,5
spot_89,d_d001606,5
spot_1021,d_d001673,4
spot_982,d_d010557,4
spot_3779,d_d000274,5
spot_19,d_d001590,4
spot_205,d_d009969,5
spot_2824,d_d009816,5
spot_1626,d_d000253,4
spot_1357,d_d003023,4
spot_1204,d_d009103,4
spot_213,d_d006980,5
spot_147,d_d006335,5
spot_16,d_d002643,5
spot_54,d_d000658,4
spot_383,d_d010444,5
spot_587,d_d009014,5
spot_730,d_d002402,5
spot_209,d_d007190,5
spot_62,d_d002588,5
spot_250,d_d000105,5
spot_8,d_d000657,4
spot_774,d_d001455,4
spot_415,d_d000285,5
spot_166,d_d011147,5
spot_1013,d_d000630,5
spot_590,d_d009381,5
spot_31,d_d001415,4
spot_147,d_d003474,5
spot_89,d_d000909,5
spot_1134,d_d000170,5
spot_119,d_d000326,4
spot_82,d_d007759,4
spot_505,d_d000630,5
spot_54,d_d003043,5
spot_93,d_d002019,4
spot_385,d_d001393,4
spot_365,d_d004248,5
spot_209,d_d007848,5
spot_579,d_d002089,4
spot_39,d_d001616,5
spot_380,d_d002419,5
spot_330,d_d004609,5
spot_81,d_d001418,5
spot_918,d_d004802,4
spot_385,d_d001727,5
spot_39,d_d004321,5
spot_39,d_d005582,5
spot_840,d_d000965,4
spot_3783,d_d005405,5
spot_62,d_d002325,4
spot_141,d_d007112,4
spot_430,d_d003851,4
