user,item,label
d_d003472,spot_82,3.0
d_d000400,spot_6,4.0
d_d000022,spot_130,4.0
d_d003398,spot_66,4.0
d_d007104,spot_109,4.0
d_d005356,spot_31,5.0
d_d002021,spot_211,5.0
d_d012334,spot_1361,1.0
d_d000500,spot_125,4.0
d_d002054,spot_327,5.0
d_d010075,spot_279,5.0
d_d004103,spot_7,5.0
d_d009717,spot_504,5.0
d_d000396,spot_408,4.0
d_d004960,spot_413,4.0
d_d001440,spot_23,5.0
d_d003886,spot_192,5.0
d_d009295,spot_145,5.0
d_d000017,spot_579,5.0
d_d001532,spot_57,4.0
d_d000468,spot_89,5.0
d_d007548,spot_385,5.0
c_c005613,spot_62,4.0
d_d002341,spot_57,5.0
d_d010245,spot_168,5.0
d_d004830,spot_101,5.0
d_d010363,spot_90,4.0
d_d001765,spot_103,4.0
d_d002308,spot_160,5.0
d_d010490,spot_130,5.0
d_d008987,spot_51,5.0
d_d000221,spot_151,5.0
d_d001893,spot_78,5.0
d_d007504,spot_6,5.0
d_d003040,spot_234,4.0
d_d004201,spot_293,4.0
d_d002985,spot_41,4.0
d_d001376,spot_13,5.0
d_d004829,spot_1363,3.0
d_d002527,spot_8,5.0
d_d007523,spot_108,3.0
d_d006740,spot_76,5.0
d_d009398,spot_1364,3.0
d_d005988,spot_27,5.0
d_d004834,spot_909,5.0
d_d008963,spot_2,4.0
d_d010557,spot_92,4.0
d_d002419,spot_30,3.0
d_d005446,spot_106,4.0
d_d010226,spot_130,5.0
d_d010108,spot_16,4.0
d_d007636,spot_243,5.0
d_d000628,spot_923,5.0
d_d004529,spot_30,4.0
d_d001846,spot_54,4.0
d_d002269,spot_19,5.0
d_d003650,spot_103,4.0
d_d004256,spot_168,5.0
d_d012421,spot_100,3.0
d_d010341,spot_31,5.0
d_d011890,spot_1173,4.0
d_d010842,spot_88,4.0
d_d001601,spot_120,3.0
d_d005882,spot_31,5.0
d_d003518,spot_211,4.0
d_d008001,spot_83,3.0
d_d006926,spot_103,5.0
d_d007825,spot_883,4.0
d_d006300,spot_16,5.0
d_d000912,spot_274,5.0
d_d010310,spot_6,4.0
d_d012256,spot_103,3.0
d_d002993,spot_25,4.0
d_d004285,spot_278,5.0
d_d003369,spot_88,4.0
d_d010997,spot_78,4.0
d_d007057,spot_396,5.0
d_d003953,spot_31,5.0
d_d010444,spot_129,4.0
d_d005455,spot_151,5.0
d_d001998,spot_13,4.0
d_d007007,spot_12,5.0
d_d000208,spot_58,4.0
d_d004780,spot_82,4.0
d_d001893,spot_97,5.0
d_d003088,spot_1367,4.0
d_d001013,spot_212,4.0
d_d001731,spot_83,4.0
d_d002459,spot_129,5.0
d_d000169,spot_30,5.0
d_d009718,spot_239,4.0
d_d001821,spot_92,4.0
d_d001607,spot_54,5.0
d_d004338,spot_296,3.0
d_d008022,spot_163,5.0
d_d010159,spot_894,3.0
d_d012439,spot_1368,5.0
d_d000170,spot_40,5.0
d_d001944,spot_58,5.0
d_d006060,spot_131,5.0
d_d003620,spot_69,5.0
d_d003356,spot_130,5.0
d_d001665,spot_16,4.0
d_d002987,spot_46,3.0
d_d002564,spot_50,5.0
d_d007029,spot_16,5.0
d_d001793,spot_83,4.0
d_d005131,spot_220,5.0
d_d008050,spot_104,4.0
d_d009609,spot_679,4.0
d_d004115,spot_34,4.0
d_d009574,spot_88,5.0
d_d009398,spot_136,4.0
d_d007104,spot_1370,4.0
d_d002114,spot_82,4.0
d_d005450,spot_1313,5.0
d_d001468,spot_6,5.0
d_d003119,spot_47,5.0
d_d001379,spot_82,4.0
d_d010760,spot_25,3.0
d_d006137,spot_283,3.0
d_d002361,spot_41,4.0
d_d002080,spot_255,5.0
d_d003777,spot_82,3.0
d_d001673,spot_214,4.0
d_d009921,spot_83,4.0
d_d006756,spot_284,4.0
d_d008161,spot_584,3.0
d_d006148,spot_678,4.0
d_d009091,spot_292,4.0
d_d001811,spot_6,2.0
d_d003691,spot_507,4.0
d_d009381,spot_125,5.0
d_d006717,spot_51,5.0
d_d010849,spot_1373,5.0
d_d010492,spot_679,4.0
d_d001644,spot_375,3.0
d_d010347,spot_303,4.0
d_d009076,spot_103,5.0
d_d004103,spot_884,5.0
d_d001071,spot_16,4.0
d_d004071,spot_25,5.0
d_d006359,spot_222,5.0
d_d001728,spot_82,4.0
d_d003134,spot_58,5.0
d_d002917,spot_594,5.0
d_d002798,spot_326,3.0
d_d000892,spot_399,4.0
d_d007774,spot_174,5.0
d_d002061,spot_67,4.0
d_d009946,spot_103,4.0
d_d008247,spot_509,5.0
d_d001292,spot_18,4.0
d_d007400,spot_844,2.0
d_d003649,spot_386,4.0
d_d000228,spot_753,5.0
d_d012261,spot_46,4.0
d_d002163,spot_30,5.0
d_d010075,spot_97,3.0
d_d001613,spot_30,5.0
d_d007632,spot_31,5.0
d_d004458,spot_274,5.0
d_d005128,spot_368,3.0
d_d009439,spot_602,4.0
d_d001418,spot_67,5.0
d_d004906,spot_218,5.0
d_d006121,spot_957,4.0
d_d002595,spot_58,4.0
d_d010444,spot_78,4.0
d_d006711,spot_41,4.0
d_d010686,spot_130,5.0
d_d007799,spot_78,5.0
d_d002021,spot_82,5.0
d_d001918,spot_88,5.0
d_d003517,spot_437,4.0
d_d001934,spot_1,4.0
d_d010344,spot_25,5.0
d_d000045,spot_222,4.0
d_d002109,spot_484,4.0
d_d006122,spot_16,4.0
d_d007863,spot_13,4.0
d_d000475,spot_101,4.0
d_d004526,spot_212,4.0
d_d000709,spot_54,5.0
d_d001473,spot_130,3.0
d_d001373,spot_130,4.0
d_d002841,spot_99,5.0
d_d009259,spot_668,5.0
d_d001981,spot_58,5.0
d_d001376,spot_199,5.0
d_d002021,spot_69,4.0
d_d000331,spot_16,4.0
d_d008062,spot_282,4.0
d_d009075,spot_192,3.0
d_d009017,spot_13,5.0
d_d001595,spot_148,5.0
d_d007486,spot_101,5.0
d_d009831,spot_78,3.0
d_d001458,spot_7,5.0
d_d002547,spot_82,4.0
d_d004061,spot_90,5.0
d_d012358,spot_285,5.0
d_d010592,spot_110,5.0
d_d004633,spot_336,4.0
d_d003695,spot_27,5.0
d_d011423,spot_2,5.0
d_d000236,spot_252,5.0
d_d001934,spot_245,5.0
d_d004407,spot_419,4.0
d_d006154,spot_41,5.0
d_d005296,spot_7,5.0
d_d000812,spot_132,4.0
d_d006737,spot_54,4.0
d_d001006,spot_82,4.0
d_d002288,spot_31,4.0
d_d000371,spot_86,5.0
d_d001280,spot_88,5.0
d_d000178,spot_16,4.0
d_d009470,spot_7,4.0
d_d002227,spot_30,5.0
d_d003802,spot_1376,3.0
d_d001618,spot_82,5.0
d_d000537,spot_1038,5.0
d_d001331,spot_13,5.0
d_d001558,spot_82,5.0
d_d001362,spot_54,5.0
d_d002397,spot_82,4.0
d_d009574,spot_385,4.0
d_d006307,spot_130,5.0
d_d005584,spot_130,5.0
d_d005947,spot_60,4.0
d_d004403,spot_76,5.0
d_d004054,spot_218,5.0
d_d002465,spot_90,4.0
d_d001557,spot_164,5.0
d_d005333,spot_88,4.0
d_d006321,spot_62,4.0
d_d000624,spot_1140,3.0
d_d010131,spot_2,5.0
d_d000214,spot_663,4.0
d_d009775,spot_23,5.0
d_d007463,spot_54,5.0
d_d008228,spot_155,4.0
d_d001378,spot_132,5.0
d_d006290,spot_671,4.0
d_d000867,spot_94,5.0
d_d008070,spot_18,4.0
d_d001396,spot_125,5.0
d_d003422,spot_10,3.0
d_d004201,spot_458,4.0
d_d003286,spot_399,4.0
d_d003211,spot_30,2.0
d_d004449,spot_522,1.0
d_d002109,spot_2,4.0
d_d002819,spot_258,3.0
d_d000045,spot_740,4.0
d_d009107,spot_101,5.0
d_d001281,spot_192,4.0
d_d005915,spot_82,4.0
d_d012371,spot_498,3.0
d_d002304,spot_6,5.0
d_d000049,spot_105,5.0
d_d006652,spot_2,5.0
d_d001760,spot_83,3.0
d_d003795,spot_109,3.0
d_d004432,spot_16,5.0
d_d000354,spot_436,5.0
d_d003822,spot_155,4.0
d_d001593,spot_75,3.0
d_d004403,spot_201,5.0
d_d001221,spot_7,5.0
d_d004251,spot_605,4.0
d_d010686,spot_40,5.0
d_d004506,spot_8,4.0
d_d002181,spot_62,5.0
d_d000157,spot_191,3.0
d_d001558,spot_7,5.0
d_d008960,spot_211,4.0
d_d001495,spot_99,5.0
d_d001340,spot_132,5.0
d_d004961,spot_103,5.0
d_d002446,spot_97,3.0
d_d010159,spot_737,4.0
d_d000315,spot_1381,5.0
d_d007389,spot_474,4.0
d_d001116,spot_82,3.0
d_d003046,spot_137,4.0
d_d001511,spot_151,5.0
d_d001159,spot_10,5.0
d_d004982,spot_124,5.0
d_d004917,spot_605,5.0
d_d001697,spot_400,5.0
d_d001801,spot_184,5.0
d_d000153,spot_88,5.0
d_d005156,spot_16,3.0
d_d010534,spot_44,5.0
d_d004725,spot_30,5.0
d_d000036,spot_47,5.0
d_d000863,spot_44,5.0
d_d004850,spot_109,3.0
d_d001993,spot_6,4.0
d_d000040,spot_30,5.0
d_d001657,spot_16,4.0
d_d007848,spot_18,5.0
d_d003432,spot_10,4.0
d_d006751,spot_82,3.0
d_d000767,spot_18,5.0
d_d000538,spot_367,3.0
d_d000770,spot_608,5.0
d_d005188,spot_100,5.0
d_d001805,spot_7,5.0
d_d007586,spot_810,5.0
d_d001226,spot_129,4.0
d_d006110,spot_699,4.0
d_d001041,spot_174,4.0
d_d012446,spot_245,3.0
d_d002424,spot_101,5.0
d_d001937,spot_67,4.0
d_d000315,spot_82,5.0
d_d001280,spot_1382,3.0
d_d004451,spot_62,5.0
d_d011361,spot_325,5.0
d_d007761,spot_134,4.0
d_d000284,spot_220,5.0
d_d002595,spot_48,3.0
d_d011819,spot_142,4.0
d_d001350,spot_159,4.0
d_d001624,spot_2,4.0
d_d009123,spot_126,5.0
d_d010419,spot_54,4.0
d_d004710,spot_41,5.0
d_d002284,spot_362,5.0
d_d003152,spot_57,4.0
d_d004161,spot_211,5.0
d_d001215,spot_1385,3.0
d_d002934,spot_23,4.0
d_d007968,spot_40,4.0
d_d003398,spot_274,3.0
d_d000538,spot_125,5.0
d_d004201,spot_7,4.0
d_d004432,spot_30,5.0
d_d002138,spot_6,4.0
d_d004349,spot_326,5.0
d_d002135,spot_129,5.0
d_d001455,spot_12,4.0
d_d001126,spot_1387,5.0
d_d002773,spot_2,4.0
d_d001325,spot_130,5.0
d_d009147,spot_16,5.0
d_d012263,spot_320,5.0
d_d009414,spot_30,5.0
d_d004049,spot_950,4.0
d_d006754,spot_31,4.0
d_d009193,spot_386,5.0
d_d008030,spot_16,3.0
d_d004908,spot_124,5.0
d_d009199,spot_51,3.0
d_d002891,spot_767,5.0
d_d001585,spot_1388,5.0
d_d001648,spot_125,5.0
d_d005792,spot_151,4.0
d_d006300,spot_235,3.0
d_d001166,spot_148,4.0
d_d009099,spot_545,2.0
d_d006136,spot_13,4.0
d_d001615,spot_433,4.0
d_d004646,spot_159,5.0
d_d000326,spot_8,5.0
d_d002198,spot_519,4.0
d_d011086,spot_54,5.0
d_d009319,spot_136,5.0
d_d001598,spot_130,5.0
d_d004914,spot_218,5.0
d_d001729,spot_27,4.0
d_d000968,spot_303,4.0
d_d002634,spot_151,5.0
d_d003180,spot_191,5.0
d_d005998,spot_362,4.0
d_d000693,spot_62,5.0
d_d009745,spot_51,5.0
d_d009772,spot_426,3.0
d_d009921,spot_174,5.0
d_d002089,spot_62,5.0
d_d000095,spot_62,5.0
d_d002817,spot_16,5.0
d_d002130,spot_412,4.0
d_d000812,spot_380,5.0
d_d000682,spot_13,5.0
d_d001764,spot_399,4.0
d_d000689,spot_44,4.0
d_d002134,spot_57,5.0
d_d000178,spot_951,5.0
d_d007572,spot_66,4.0
d_d010245,spot_8,5.0
d_d005128,spot_75,5.0
d_d006129,spot_30,5.0
d_d010850,spot_222,5.0
d_d001800,spot_130,5.0
d_d001737,spot_259,5.0
d_d007988,spot_380,5.0
d_d009219,spot_1391,5.0
d_d004256,spot_37,4.0
d_d001470,spot_99,5.0
d_d003791,spot_76,4.0
d_d002310,spot_31,5.0
d_d009270,spot_130,5.0
d_d001794,spot_101,5.0
d_d001083,spot_580,5.0
d_d000323,spot_634,5.0
d_d004054,spot_31,5.0
d_d000112,spot_107,5.0
d_d006746,spot_372,4.0
d_d000435,spot_18,3.0
d_d003427,spot_1392,5.0
d_d009158,spot_83,5.0
d_d000866,spot_47,5.0
d_d001122,spot_259,5.0
d_d011515,spot_94,4.0
d_d004838,spot_216,5.0
d_d001431,spot_16,5.0
d_d012255,spot_279,4.0
d_d004269,spot_155,5.0
d_d011314,spot_2,5.0
d_d000871,spot_97,4.0
d_d000607,spot_225,3.0
d_d006869,spot_82,5.0
d_d001119,spot_303,3.0
d_d000499,spot_335,3.0
d_d006232,spot_176,3.0
d_d000253,spot_731,5.0
d_d009470,spot_249,4.0
d_d003045,spot_31,1.0
d_d001331,spot_78,4.0
d_d000658,spot_54,4.0
d_d006980,spot_66,5.0
a_a002976,spot_16,5.0
d_d010336,spot_834,5.0
d_d007518,spot_1064,1.0
d_d005987,spot_223,5.0
d_d000755,spot_119,5.0
d_d004040,spot_130,3.0
d_d000010,spot_1397,5.0
d_d000372,spot_57,5.0
d_d007484,spot_1398,4.0
d_d000392,spot_13,5.0
d_d001697,spot_584,5.0
d_d009956,spot_883,5.0
d_d004854,spot_147,5.0
d_d001729,spot_82,5.0
d_d001374,spot_345,5.0
d_d002317,spot_82,3.0
d_d002529,spot_83,4.0
d_d011469,spot_240,1.0
d_d001454,spot_177,4.0
d_d001551,spot_283,5.0
d_d006983,spot_1079,3.0
d_d004783,spot_66,3.0
d_d006740,spot_174,5.0
d_d001879,spot_218,1.0
d_d002566,spot_236,4.0
d_d000481,spot_460,5.0
d_d005339,spot_132,5.0
d_d001432,spot_1400,2.0
d_d004730,spot_44,5.0
d_d000914,spot_58,3.0
d_d002642,spot_16,5.0
d_d004789,spot_91,4.0
d_d002070,spot_16,5.0
d_d002969,spot_84,4.0
d_d002718,spot_101,4.0
d_d005156,spot_408,4.0
d_d002134,spot_83,4.0
d_d005997,spot_509,5.0
d_d001657,spot_379,3.0
d_d011571,spot_432,5.0
d_d002306,spot_58,5.0
d_d001493,spot_2,5.0
d_d005455,spot_127,5.0
d_d000074,spot_438,4.0
d_d002040,spot_103,5.0
d_d009914,spot_274,4.0
d_d000540,spot_7,3.0
d_d001666,spot_936,5.0
d_d000296,spot_6,4.0
d_d006232,spot_129,4.0
d_d000631,spot_201,4.0
d_d001843,spot_58,3.0
d_d001542,spot_13,4.0
d_d004661,spot_129,4.0
d_d001083,spot_204,5.0
d_d002051,spot_83,5.0
d_d006307,spot_31,5.0
d_d002000,spot_135,4.0
d_d010850,spot_189,5.0
d_d000222,spot_11,4.0
d_d007152,spot_1019,5.0
d_d006714,spot_151,4.0
d_d001226,spot_325,5.0
d_d000354,spot_16,5.0
d_d002613,spot_58,5.0
d_d001937,spot_1401,3.0
d_d001395,spot_129,3.0
d_d003862,spot_51,5.0
d_d002613,spot_103,5.0
d_d000902,spot_568,5.0
d_d012347,spot_286,5.0
d_d003049,spot_94,4.0
d_d001502,spot_127,4.0
d_d003094,spot_16,5.0
d_d009421,spot_327,5.0
d_d000040,spot_7,5.0
a_a011544,spot_41,5.0
d_d002504,spot_201,4.0
d_d000187,spot_675,2.0
d_d010304,spot_6,5.0
d_d009783,spot_1402,5.0
d_d001403,spot_99,4.0
d_d000033,spot_57,5.0
d_d004375,spot_31,5.0
d_d000416,spot_131,5.0
d_d000248,spot_83,5.0
d_d000290,spot_37,5.0
d_d001362,spot_797,5.0
d_d000987,spot_10,4.0
d_d002955,spot_202,5.0
d_d009826,spot_16,4.0
d_d002089,spot_66,5.0
d_d007365,spot_303,5.0
d_d003563,spot_54,4.0
d_d001588,spot_6,4.0
d_d001924,spot_141,3.0
d_d006753,spot_124,5.0
d_d004506,spot_82,4.0
d_d007374,spot_88,5.0
d_d012487,spot_283,5.0
d_d010617,spot_31,5.0
d_d007606,spot_65,5.0
d_d001642,spot_239,5.0
d_d009245,spot_88,4.0
d_d002522,spot_130,4.0
d_d003233,spot_6,5.0
d_d003543,spot_399,4.0
d_d007930,spot_155,5.0
d_d003286,spot_253,5.0
d_d000500,spot_60,5.0
d_d010585,spot_534,3.0
d_d000355,spot_51,4.0
d_d004321,spot_31,5.0
d_d000902,spot_239,5.0
d_d000962,spot_131,4.0
d_d000284,spot_501,4.0
d_d003951,spot_23,4.0
d_d003650,spot_24,5.0
d_d004371,spot_99,4.0
d_d001280,spot_18,4.0
d_d001658,spot_547,4.0
d_d001083,spot_389,5.0
d_d000624,spot_373,5.0
d_d000893,spot_57,4.0
d_d007803,spot_10,3.0
d_d002408,spot_92,3.0
a_a012195,spot_58,5.0
d_d007987,spot_1381,5.0
d_d001076,spot_31,5.0
d_d000475,spot_16,4.0
d_d010065,spot_1405,3.0
d_d000595,spot_62,4.0
a_a011544,spot_390,5.0
d_d004522,spot_128,4.0
d_d000041,spot_16,5.0
d_d003036,spot_1406,5.0
d_d004656,spot_44,4.0
d_d008112,spot_168,5.0
d_d001485,spot_380,5.0
d_d000308,spot_218,4.0
d_d010186,spot_260,5.0
d_d010846,spot_112,4.0
d_d002821,spot_389,5.0
d_d004320,spot_174,5.0
d_d003807,spot_7,4.0
d_d002681,spot_136,4.0
d_d010056,spot_25,4.0
d_d004450,spot_385,5.0
d_d000591,spot_212,5.0
d_d008963,spot_110,3.0
d_d010363,spot_145,4.0
d_d001876,spot_101,5.0
d_d011429,spot_41,5.0
d_d001758,spot_212,5.0
d_d000177,spot_1407,5.0
d_d004908,spot_16,5.0
d_d007774,spot_8,5.0
d_d006932,spot_1,3.0
d_d003529,spot_535,5.0
d_d001625,spot_303,4.0
d_d000842,spot_62,4.0
d_d004833,spot_2,4.0
d_d003356,spot_19,5.0
d_d002586,spot_78,5.0
d_d009697,spot_100,4.0
d_d002933,spot_30,5.0
d_d006740,spot_16,5.0
d_d000540,spot_270,5.0
d_d007528,spot_13,5.0
d_d000388,spot_501,4.0
d_d000565,spot_16,5.0
d_d009528,spot_168,5.0
d_d003564,spot_148,5.0
d_d010131,spot_130,2.0
d_d004817,spot_623,4.0
d_d006754,spot_151,5.0
d_d007930,spot_211,5.0
d_d003045,spot_303,4.0
d_d009831,spot_100,5.0
d_d006743,spot_82,4.0
d_d001281,spot_201,4.0
d_d006984,spot_82,4.0
d_d002841,spot_83,3.0
d_d000214,spot_389,4.0
d_d007987,spot_31,5.0
d_d009831,spot_345,4.0
d_d004352,spot_915,3.0
d_d003357,spot_1411,4.0
d_d002485,spot_58,4.0
d_d001076,spot_155,5.0
d_d001756,spot_129,5.0
d_d001761,spot_243,5.0
d_d001983,spot_386,4.0
d_d000909,spot_25,4.0
d_d000253,spot_988,5.0
d_d001827,spot_634,5.0
d_d004872,spot_125,5.0
d_d009241,spot_1064,4.0
d_d004065,spot_67,3.0
d_d000676,spot_25,5.0
d_d009086,spot_67,4.0
d_d009833,spot_83,5.0
d_d001730,spot_108,5.0
d_d008042,spot_57,5.0
d_d002744,spot_130,4.0
d_d001103,spot_31,4.0
d_d001454,spot_131,4.0
d_d012387,spot_107,4.0
d_d002527,spot_71,5.0
d_d007389,spot_585,4.0
d_d001757,spot_911,5.0
d_d003545,spot_1413,4.0
d_d004830,spot_7,5.0
d_d007523,spot_44,4.0
d_d002027,spot_1414,2.0
d_d004529,spot_16,3.0
d_d002917,spot_58,5.0
d_d005226,spot_154,5.0
d_d003481,spot_131,5.0
d_d003156,spot_413,5.0
d_d005975,spot_30,4.0
d_d007152,spot_27,5.0
d_d007389,spot_31,3.0
d_d004780,spot_496,5.0
d_d006801,spot_151,5.0
d_d000965,spot_83,3.0
d_d003617,spot_1317,3.0
d_d002223,spot_30,4.0
d_d006756,spot_82,4.0
d_d000222,spot_418,5.0
d_d002341,spot_82,4.0
d_d004533,spot_82,4.0
d_d005501,spot_174,5.0
d_d001280,spot_6,5.0
d_d001592,spot_25,5.0
d_d011264,spot_1415,5.0
d_d009697,spot_837,4.0
d_d003212,spot_448,5.0
d_d001740,spot_57,5.0
d_d001846,spot_8,4.0
d_d006312,spot_27,5.0
d_d004349,spot_1022,5.0
d_d008017,spot_224,4.0
d_d003356,spot_389,5.0
d_d001030,spot_16,4.0
d_d007548,spot_1364,4.0
d_d001247,spot_89,5.0
d_d003029,spot_151,3.0
d_d003448,spot_970,4.0
d_d002137,spot_6,4.0
d_d009283,spot_382,4.0
d_d002179,spot_177,5.0
d_d002000,spot_86,4.0
d_d009048,spot_104,4.0
d_d003566,spot_31,5.0
d_d002787,spot_31,5.0
d_d003557,spot_99,5.0
d_d004817,spot_103,5.0
d_d006977,spot_83,5.0
d_d000368,spot_163,5.0
d_d000419,spot_75,5.0
d_d001013,spot_52,4.0
d_d002087,spot_16,4.0
d_d004730,spot_19,5.0
d_d010178,spot_559,5.0
d_d006917,spot_101,4.0
d_d003470,spot_311,3.0
d_d004713,spot_128,3.0
d_d001274,spot_583,4.0
d_d011890,spot_432,4.0
d_d005998,spot_82,3.0
d_d010686,spot_408,5.0
d_d006926,spot_226,5.0
d_d002054,spot_88,4.0
d_d001119,spot_239,4.0
d_d002124,spot_109,5.0
d_d006674,spot_236,5.0
d_d000326,spot_327,5.0
d_d002369,spot_30,5.0
d_d011314,spot_950,4.0
d_d003671,spot_33,5.0
d_d009831,spot_151,5.0
d_d006740,spot_128,3.0
d_d001647,spot_448,5.0
d_d002184,spot_7,5.0
d_d010557,spot_212,3.0
d_d002590,spot_94,4.0
d_d003791,spot_375,5.0
d_d005357,spot_82,4.0
d_d004678,spot_478,2.0
d_d007636,spot_782,5.0
d_d002683,spot_1282,5.0
d_d004293,spot_386,5.0
d_d006672,spot_30,4.0
d_d006185,spot_11,4.0
d_d001399,spot_936,4.0
d_d000693,spot_103,4.0
d_d000912,spot_25,5.0
d_d001884,spot_424,5.0
d_d000326,spot_58,3.0
d_d001378,spot_6,5.0
d_d000145,spot_110,4.0
d_d000219,spot_16,5.0
d_d010557,spot_58,4.0
d_d005085,spot_67,4.0
d_d006778,spot_83,5.0
d_d003234,spot_544,3.0
d_d000466,spot_99,4.0
d_d002787,spot_50,5.0
d_d001585,spot_8,5.0
d_d010211,spot_58,5.0
d_d009718,spot_57,5.0
d_d002241,spot_16,4.0
d_d003617,spot_498,4.0
d_d003763,spot_692,4.0
d_d007586,spot_1166,2.0
d_d009662,spot_25,4.0
d_d012321,spot_169,5.0
d_d005882,spot_87,5.0
d_d002283,spot_222,4.0
d_d009164,spot_130,4.0
d_d011349,spot_16,4.0
d_d000170,spot_331,4.0
d_d001883,spot_131,4.0
d_d000247,spot_129,3.0
d_d012293,spot_255,4.0
d_d000365,spot_51,5.0
d_d001856,spot_846,5.0
d_d001883,spot_18,4.0
d_d002845,spot_440,4.0
d_d004837,spot_103,2.0
d_d000190,spot_731,5.0
d_d005816,spot_8,4.0
d_d000802,spot_82,4.0
b_b003777,spot_315,5.0
d_d000914,spot_362,5.0
d_d002561,spot_163,3.0
d_d000605,spot_92,5.0
d_d003671,spot_82,4.0
d_d009145,spot_373,4.0
d_d005574,spot_13,4.0
d_d000372,spot_10,4.0
d_d006729,spot_389,4.0
d_d007735,spot_62,5.0
d_d002917,spot_212,5.0
d_d000684,spot_58,4.0
d_d000499,spot_16,4.0
d_d010886,spot_58,5.0
d_d001765,spot_228,4.0
d_d002507,spot_767,5.0
d_d009528,spot_135,5.0
d_d010461,spot_411,3.0
d_d005241,spot_424,5.0
d_d005567,spot_472,5.0
d_d000395,spot_33,3.0
d_d000762,spot_129,3.0
d_d000175,spot_82,5.0
d_d000209,spot_82,4.0
d_d001087,spot_57,4.0
d_d004222,spot_82,3.0
d_d002264,spot_385,5.0
d_d000481,spot_221,5.0
d_d002419,spot_174,5.0
d_d000672,spot_19,5.0
d_d008975,spot_120,5.0
d_d007848,spot_86,5.0
d_d000148,spot_130,4.0
d_d000372,spot_16,4.0
d_d004052,spot_13,3.0
d_d000187,spot_202,4.0
d_d006245,spot_18,5.0
d_d004656,spot_806,4.0
d_d006170,spot_62,5.0
d_d010040,spot_88,5.0
d_d001473,spot_101,4.0
d_d004391,spot_226,3.0
d_d002987,spot_2,5.0
d_d002694,spot_224,5.0
d_d005222,spot_398,4.0
d_d002756,spot_16,4.0
d_d005795,spot_1421,3.0
d_d006743,spot_62,5.0
d_d000485,spot_520,4.0
d_d004584,spot_41,3.0
d_d009706,spot_110,4.0
d_d006237,spot_236,5.0
d_d012309,spot_173,5.0
d_d009259,spot_50,5.0
d_d000209,spot_51,5.0
d_d005455,spot_41,5.0
d_d010484,spot_355,5.0
d_d001291,spot_97,4.0
d_d005076,spot_987,4.0
d_d009800,spot_99,3.0
d_d004093,spot_34,3.0
d_d000783,spot_1423,4.0
d_d005158,spot_30,5.0
d_d001315,spot_278,5.0
d_d007747,spot_7,5.0
d_d001084,spot_33,5.0
d_d006740,spot_212,3.0
d_d007180,spot_1424,3.0
d_d004976,spot_83,5.0
d_d009283,spot_386,5.0
d_d004684,spot_453,4.0
d_d001893,spot_54,4.0
d_d004311,spot_107,4.0
d_d007770,spot_51,5.0
d_d000274,spot_41,5.0
d_d006150,spot_33,4.0
d_d002529,spot_90,4.0
d_d012235,spot_8,5.0
d_d003232,spot_16,4.0
d_d007016,spot_617,4.0
d_d005754,spot_67,5.0
d_d001673,spot_103,4.0
d_d006021,spot_1426,4.0
d_d007484,spot_524,3.0
d_d010215,spot_30,5.0
d_d000344,spot_433,4.0
d_d003287,spot_882,4.0
d_d003058,spot_231,4.0
d_d012254,spot_680,5.0
d_d000411,spot_132,5.0
d_d009099,spot_792,4.0
d_d012235,spot_129,4.0
d_d000278,spot_84,4.0
d_d003681,spot_860,4.0
d_d011016,spot_421,4.0
d_d006170,spot_613,5.0
d_d009751,spot_16,5.0
d_d012370,spot_9,4.0
d_d002197,spot_42,3.0
d_d006983,spot_130,5.0
d_d003049,spot_31,4.0
d_d010107,spot_82,5.0
d_d001607,spot_103,5.0
d_d010309,spot_192,4.0
d_d002165,spot_923,5.0
d_d000572,spot_54,4.0
d_d006711,spot_155,5.0
d_d006393,spot_609,3.0
d_d010661,spot_537,4.0
d_d003196,spot_16,4.0
d_d009157,spot_131,5.0
d_d005333,spot_201,5.0
d_d002135,spot_51,5.0
d_d001803,spot_225,5.0
d_d000248,spot_57,4.0
d_d004371,spot_6,3.0
d_d000769,spot_509,5.0
d_d004595,spot_30,5.0
d_d001514,spot_988,5.0
d_d005545,spot_13,5.0
d_d002906,spot_88,5.0
d_d002473,spot_31,5.0
d_d000589,spot_62,5.0
d_d000367,spot_3,4.0
d_d010433,spot_62,5.0
d_d011538,spot_16,5.0
d_d001325,spot_30,4.0
d_d002451,spot_51,5.0
d_d009464,spot_130,5.0
d_d001783,spot_1429,3.0
d_d001119,spot_131,4.0
d_d004201,spot_82,3.0
d_d001453,spot_54,2.0
d_d002484,spot_16,4.0
d_d002481,spot_936,4.0
d_d010109,spot_62,5.0
d_d006713,spot_19,5.0
d_d007594,spot_25,5.0
d_d011027,spot_58,5.0
d_d007987,spot_54,4.0
d_d005997,spot_224,5.0
d_d002670,spot_131,5.0
d_d007761,spot_2,4.0
d_d004418,spot_91,4.0
d_d003763,spot_16,4.0
d_d002933,spot_136,5.0
d_d010281,spot_519,2.0
d_d000488,spot_102,2.0
d_d008963,spot_54,5.0
d_d007863,spot_129,4.0
d_d001884,spot_78,3.0
d_d000268,spot_58,4.0
d_d000996,spot_212,5.0
d_d000458,spot_16,4.0
d_d007057,spot_7,5.0
d_d004391,spot_129,5.0
d_d006154,spot_1434,4.0
d_d009017,spot_6,5.0
d_d000916,spot_67,4.0
d_d001360,spot_6,4.0
